:START_ID,:END_ID,relation,time,place,evidence,confidence:float,:TYPE
P000555,OFFICE_鄴國公,賜爵,長安二年八月壬戌,,乃賜爵鄴國公,0.9,PERSON_OFFICE
P000006,OFFICE_大谷道大總管,任命,長安二年九月庚辰,大谷,以太子賓客武三思爲大谷道大總管,0.9,PERSON_OFFICE
P000006,OFFICE_并州道元帥,任命,長安二年九月辛巳,并州,又以相王旦爲并州道元帥,0.9,PERSON_OFFICE
P000532,OFFICE_右武威大將軍,擢升,長安二年九月癸未後,,太后擢休璟爲右武威、金吾二衞大將軍,0.9,PERSON_OFFICE
P000532,OFFICE_金吾衞大將軍,擢升,長安二年九月癸未後,,太后擢休璟爲右武威、金吾二衞大將軍,0.9,PERSON_OFFICE
P000208,OFFICE_安東道安撫大使,任命,長安二年十二月甲午,,以魏元忠爲安東道安撫大使,0.9,PERSON_OFFICE
P001267,OFFICE_司勳郎中,擢升,長安二年十二月戊申後,,擢循憲司勳郎中，賞其得人也,0.9,PERSON_OFFICE
P000997,OFFICE_監察御史,拜任,長安二年十二月戊申後,,即拜監察御史,0.9,PERSON_OFFICE
P000533,OFFICE_神都留守,任职,长安三年闰月丁丑,神都,閏月，丁丑，命韋安石留守神都。,0.9,PERSON_OFFICE
P000525,OFFICE_中台左丞,任职,长安三年闰月己卯,,以中台左丞李嶠知納言事。,0.9,PERSON_OFFICE
P000532,OFFICE_同凤阁鸾台三品,任职,长安三年秋七月庚戌,,庚戌，以夏官尚書、檢校涼州都督唐休璟同鳳閣鸞臺三品。,0.9,PERSON_OFFICE
P000245,OFFICE_西突厥十姓可汗,册封担任,长安四年春正月丙申日,,['冊拜右武衞將軍阿史那懷道爲西突厥十姓可汗。'],0.9,PERSON_OFFICE
P000540,OFFICE_汴州刺史,检校担任,长安四年三月癸巳日,汴州,['癸巳，制各以本官檢校刺史，嗣立爲汴州刺史。'],0.9,PERSON_OFFICE
P000524,OFFICE_靈武道行軍大總管,任命担任,长安四年九月壬子日,靈武,['九月，壬子，以姚元之充靈武道行軍大總管'],0.9,PERSON_OFFICE
P000542,OFFICE_同平章事,任命担任,长安四年冬十月甲戌日,,['冬，十月，甲戌，以秋官侍郎張柬之同平章事'],0.9,PERSON_OFFICE
P000524,OFFICE_譙王,徙封,长安四年三月丁亥日,,['丁亥，徙平恩王重福爲譙王。'],0.9,PERSON_OFFICE
P000542,OFFICE_宰相,担任,神龙元年正月（政变前）,,及柬之爲相，引元琰爲右羽林將軍,0.95,PERSON_OFFICE
P000549,OFFICE_右羽林将军,被任命,神龙元年正月（政变前）,,引元琰爲右羽林將軍，謂曰：「君頗記江中之言乎？今日非輕授也。」,0.95,PERSON_OFFICE
P001300,OFFICE_高要尉,贬任,705年二月乙卯日,高要,鳳閣侍郎、同平章事韋承慶貶高要尉,0.9,PERSON_OFFICE
P000543,OFFICE_流放高州,流放,705年二月乙卯日,高州,正諫大夫、同平章事房融除名，流高州,0.9,PERSON_OFFICE
P000524,OFFICE_亳州刺史,外放,705年二月乙卯日后,亳州,是日，出為亳州刺史,0.9,PERSON_OFFICE
P000006,OFFICE_司空,任命,705年二月丙寅日,,丙寅，以太子賓客武三思為司空、同中書門下三品,0.9,PERSON_OFFICE
P001260,OFFICE_扶阳王,封王,705年五月甲午日,,譙公桓彥范為扶陽王...仍賜彥范姓韋氏，與皇后同籍,0.9,PERSON_OFFICE
P001259,OFFICE_汉阳王,封王,705年五月甲午日,,中書令漢陽公張柬之為漢陽王,0.9,PERSON_OFFICE
P000525,OFFICE_中书令,担任,706年七月丙寅,,丙寅，以李嶠為中書令,0.9,PERSON_OFFICE
P000545,OFFICE_崖州司马,贬任,706年六月戊寅,,貶暉崖州司馬,0.9,PERSON_OFFICE
P000964,OFFICE_朔方道大總管,擔任,707年五月戊戌,,['五月，戊戌，以右屯衛大將軍張仁願為朔方道大總管，以備突厥'],0.9,PERSON_OFFICE
P000482,OFFICE_左羽林大將軍,擔任,707年,,['太子與左羽林大將軍李多祚...'],0.9,PERSON_OFFICE
P000916,OFFICE_金山道行軍總管,擔任,景龍二年,,金山道行軍總管郭元振奏追忠節入朝宿衞,0.9,PERSON_OFFICE
P000295,OFFICE_左仆射,任职,景龙三年二月壬寅,,壬寅，以韋巨源爲左僕射,0.9,PERSON_OFFICE
P000485,OFFICE_右仆射,任职,景龙三年二月壬寅,,楊再思爲右僕射,0.9,PERSON_OFFICE
P000515,OFFICE_中书令,任职,景龙三年三月戊午,,三月，戊午，以宗楚客爲中書令,0.9,PERSON_OFFICE
P000566,OFFICE_中书令,任职,景龙三年八月己酉,,八月，己酉...蕭至忠爲中書令,0.9,PERSON_OFFICE
P000567,OFFICE_中书侍郎,任职,景龙三年三月戊午,,大府卿韋嗣立爲中書侍郎、同中書門下三品,0.9,PERSON_OFFICE
P000258,OFFICE_左驍衞大將軍,担任,景云元年正月,,命左驍衞大將軍楊矩送之。,0.9,PERSON_OFFICE
P000897,OFFICE_许州司兵参军,担任,景云元年五月,,許州司兵參軍偃師燕欽融復上言,0.9,PERSON_OFFICE
