personId:ID,name,aliases:string[],roles:string[],offices:string[],evidence:string[],:LABEL
P000427,李玄,,,,辛未，殺南安郡王潁、鄅國公昭及諸宗室李直、李敞、李然、李勳、李策、李越、李黯、李玄、李英、李志業、李知言、李玄貞。,Person
P000428,李英,,,,辛未，殺南安郡王潁、鄅國公昭及諸宗室李直、李敞、李然、李勳、李策、李越、李黯、李玄、李英、李志業、李知言、李玄貞。,Person
P000429,李志業,,,,辛未，殺南安郡王潁、鄅國公昭及諸宗室李直、李敞、李然、李勳、李策、李越、李黯、李玄、李英、李志業、李知言、李玄貞。,Person
P000430,李知言,,,,辛未，殺南安郡王潁、鄅國公昭及諸宗室李直、李敞、李然、李勳、李策、李越、李黯、李玄、李英、李志業、李知言、李玄貞。,Person
P000431,李玄貞,,,,辛未，殺南安郡王潁、鄅國公昭及諸宗室李直、李敞、李然、李勳、李策、李越、李黯、李玄、李英、李志業、李知言、李玄貞。,Person
P000432,鉅鹿郡公晃,晃,鉅鹿郡公,,九月乙亥，殺鉅鹿郡公晃、麟臺郎裴望及其弟司膳丞璉。,Person
P000433,麟臺郎裴望,裴望,,麟臺郎,九月乙亥，殺鉅鹿郡公晃、麟臺郎裴望及其弟司膳丞璉。,Person
P000434,司膳丞裴璉,裴璉,,司膳丞,九月乙亥，殺鉅鹿郡公晃、麟臺郎裴望及其弟司膳丞璉。,Person
P000435,史務滋,司賓卿史務滋,,司賓卿|納言,庚子，殺史務滋。|令史務滋等十人分道存撫天下|庚子，務滋恐懼自殺|司賓卿史務滋守納言|納言史務滋與來俊臣同鞫劉行感獄,Person
P000436,宗秦客,河東宗秦客|鳳閣侍郎宗秦客,太后從父姊之子,內史|檢校內史|遵化尉|鳳閣侍郎,鳳閣侍郎宗秦客檢校內史|秦客，太后從父姊之子也。|甲子，貶宗秦客為遵化尉。|鳳閣侍郎宗秦客為內史|鳳閣侍郎河東宗秦客，改造「天」「地」等十二字以獻,Person
P000437,傅游藝,給事中傅游藝,酷吏,同鳳閣鸞臺平章事|給事中|鸞臺侍郎,陳嘉言、魚承曄、皇甫文備、傅游藝四人，情狀雖輕...|傅游藝下獄死|壬辰，殺傅游藝。|給事中傅游藝為鸞臺侍郎、同鳳閣鸞臺平章事。|給事中傅游藝為鸞臺侍郎，仍依舊知鳳閣鸞臺平章事,Person
P000438,嗣謙,瑛|真定王|許王素節之子瑛|郢王|郢王嗣謙|鴻,皇太子|皇子|郢王,,皇太子鴻改名瑛|己巳，殺許王素節之子瑛、琪、琬、瓚、瑒、瑗、琛、唐臣。|三年春正月丁亥，立郢王嗣謙為皇太子，降死罪已下，大酺三日。|皇太子嗣謙改名鴻|真定王嗣謙為郢王,Person
P000439,恆王,潓|琪|許王素節之子琪,王|皇子,,潓為恆王|琪為恆王|己巳，殺許王素節之子瑛、琪、琬、瓚、瑒、瑗、琛、唐臣。,Person
P000440,瓚,許王素節之子瓚,,,己巳，殺許王素節之子瑛、琪、琬、瓚、瑒、瑗、琛、唐臣。,Person
P000441,瑒,許王素節之子瑒,,,己巳，殺許王素節之子瑛、琪、琬、瓚、瑒、瑗、琛、唐臣。,Person
P000442,瑗,許王素節之子瑗,,,己巳，殺許王素節之子瑛、琪、琬、瓚、瑒、瑗、琛、唐臣。,Person
P000443,許王素節之子琛,琛,,,己巳，殺許王素節之子瑛、琪、琬、瓚、瑒、瑗、琛、唐臣。,Person
P000444,唐臣,許王素節之子唐臣,,,己巳，殺許王素節之子瑛、琪、琬、瓚、瑒、瑗、琛、唐臣。,Person
P000445,劉行實,,,雅州刺史,戊寅，殺雅州刺史劉行實及其弟渠州刺史行瑜、尚衣奉御行感、兄子左鷹揚衞將軍虔通。,Person
P000446,行瑜,,弟,渠州刺史,戊寅，殺雅州刺史劉行實及其弟渠州刺史行瑜、尚衣奉御行感、兄子左鷹揚衞將軍虔通。,Person
P000447,行感,,弟,尚衣奉御,戊寅，殺雅州刺史劉行實及其弟渠州刺史行瑜、尚衣奉御行感、兄子左鷹揚衞將軍虔通。,Person
P000448,虔通,,兄子,左鷹揚衞將軍,戊寅，殺雅州刺史劉行實及其弟渠州刺史行瑜、尚衣奉御行感、兄子左鷹揚衞將軍虔通。,Person
P000449,衞蒲山,,,左豹韜衞將軍,乙未，殺丘神勣、左豹韜衞將軍衞蒲山。,Person
P000450,歐陽通,,,司府卿|司禮卿兼判納言事|夏官尚書|知納言事|納言,夏官尚書歐陽通為司禮卿兼判納言事。|十月己酉，殺岑長倩、歐陽通、格輔元。|夏官尚書歐陽通為司禮卿兼判納言事|冬，十月，己酉，長倩、輔元、通等皆坐誅|殺...納言歐陽通,Person
P000451,張虔勗,,,右玉鈐衞大將軍,庚申，殺右玉鈐衞大將軍張虔勗。,Person
P000452,雲弘嗣,,,岐州刺史,九月乙亥，殺岐州刺史雲弘嗣。|九月，乙亥，殺岐州刺史雲弘嗣,Person
P000453,格輔元,,,同鳳閣鸞臺平章事|地官尚書|左肅政大夫|左肅政御史大夫|左肅政臺御史大夫,十月己酉，殺岑長倩、歐陽通、格輔元。|冬，十月，己酉，長倩、輔元、通等皆坐誅|左肅政御史大夫格輔元為地官尚書|殺...地官尚書格輔元|六月庚戌，左肅政臺御史大夫格輔元為地官尚書，鸞臺侍郎樂思晦，鳳閣侍郎任知古：同鳳閣鸞臺平章事。,Person
P000454,樂思晦,,,同鳳閣鸞臺平章事|鸞台侍郎|鸞臺侍郎,六月庚戌，左肅政臺御史大夫格輔元為地官尚書，鸞臺侍郎樂思晦，鳳閣侍郎任知古：同鳳閣鸞臺平章事。|壬辰，殺鸞台侍郎、同平章事樂思晦|與鸞台侍郎樂思晦...並同平章事|鸞臺侍郎樂思晦並同鳳閣鸞臺平章事|壬戌，殺樂思晦、左衞將軍李安靜。,Person
P000455,任知古,,,同鳳閣鸞臺平章事|江夏令|鳳閣侍郎,庚午，貶任知古為江夏令，狄仁傑彭澤令。|六月庚戌，左肅政臺御史大夫格輔元為地官尚書，鸞臺侍郎樂思晦，鳳閣侍郎任知古：同鳳閣鸞臺平章事。|與...鳳閣侍郎任知古並同平章事,Person
P000456,裴行本,,,冬官侍郎|同鳳閣鸞臺平章事,流裴行本于嶺南。|癸巳，左羽林衞大將軍武攸寧守納言，冬官侍郎裴行本，洛州司馬狄仁傑為地官侍郎：同鳳閣鸞臺平章事。,Person
P000457,狄仁傑,仁傑|国老|梁文惠公,大臣|官员|宰相|臣|被诬者|谏臣,內史|内史|冬官侍郎|前幽州都督|同平章事|同鳳閣鸞臺平章事|地官侍郎|幽州都督|彭澤令|檢校司刑卿|檢校納言|河北道安抚大使|河北道安撫大使|河北道行军副元帅|河北道行軍元帥|河北道行軍副元帥|洛州司馬|相|納言|纳言|魏州刺史|鸞台侍郎同平章事|鸞臺侍郎,洛州司馬狄仁傑為地官侍郎|令納言狄仁傑為河北道行軍元帥|太后信重內史梁文惠公狄仁傑|丁酉，以狄仁傑為內史。|以狄仁傑為河北道行軍副元帥,Person
P000458,李安靜,,,右衛將軍|左衞將軍,壬辰，殺鸞台侍郎、同平章事樂思晦、右衛將軍李安靜|壬戌，殺樂思晦、左衞將軍李安靜。|安靜，綱之孫也,Person
P000459,楊執柔,,,冬官尚書|同鳳閣鸞臺平章事|地官尚書|夏官尚書,春一月，冬官尚書楊執柔同鳳閣鸞臺平章事。|八月，...楊執柔為地官尚書，並罷知政事。|長壽元年一月戊辰，夏官尚書楊執柔同鳳閣鸞臺平章事。|戊寅，武承嗣、武攸寧、楊執柔罷；...,Person
P000460,泉獻誠,,被诬者,右衞大將軍|左衛大將軍,乙亥，殺右衞大將軍泉獻誠。|來俊臣求金於左衛大將軍泉獻誠，不得，誣以謀反，下獄。乙亥，縊殺之。,Person
P000461,李遊道,,,冬官尚書|司刑卿|同鳳閣鸞臺平章事,庚辰，司刑卿李遊道為冬官尚書、同鳳閣鸞臺平章事。|癸丑，流李遊道、袁智弘、王璿、崔神基、李元素于嶺南。,Person
P000462,袁智弘,,,同鳳閣鸞臺平章事|秋官尚書,癸丑，流李遊道、袁智弘、王璿、崔神基、李元素于嶺南。|二月戊午，秋官尚書袁智弘同鳳閣鸞臺平章事。,Person
P000463,崔元綜,,,秋官侍郎|鸞臺侍郎,戊寅，...秋官侍郎崔元綜為鸞臺侍郎...|流崔元綜于振州,Person
P000464,李昭德,,受害者|官员|谏臣,內史|南賓尉|同鳳閣鸞臺平章事|夏官侍郎|朔方道行軍長史|檢校內史|監察御史|長史|鳳閣侍郎|鳳閣侍郎同平章事,鳳閣侍郎李昭德始築之|貶李昭德為南賓尉|昭德，乾祐之子也|命鳳閣侍郎李昭德賜慶之杖|夏官侍郎李昭德密言於太后曰：「魏王承嗣權太重。」,Person
P000465,姚璹,,官员,司賓卿|司賓少卿|同鳳閣鸞臺平章事|守納言|宰相|文昌左丞|檢校天官侍郎|權檢校天官侍郎|益州大都督府長史|督作使|納言,納言姚璹為益州大都督府長史。|以姚璹為督作使|以文昌左丞、同平章事姚璹為司賓卿|姚璹奏請令宰相撰《時政記》|司賓少卿姚璹守納言,Person
P000466,李元素,,谋反者,同鳳閣鸞臺平章事|地官侍郎|文昌右丞|檢校地官侍郎|鳳閣侍郎|鳳閣鸞臺平章事,癸丑，流李遊道、袁智弘、王璿、崔神基、李元素于嶺南。|八月，...地官侍郎李元素為文昌右丞，...並同鳳閣鸞臺平章事。|冬十月，文昌右丞李元素為鳳閣鸞臺平章事。|戊寅，...檢校地官侍郎李元素為文昌右丞...|神功元年正月壬戌，殺李元素、孫元亨、洛州錄事參軍綦連耀、箕州刺史劉思禮、知天官侍郎事石抱忠劉奇、給事中周譒、鳳閣舍人王勮、前涇州刺史王勔、太子司議郎路敬淳、司門員外郎劉順之、右司員外郎宇文全志、來庭縣主簿柳璆。,Person
P000467,王璿,,,夏官尚書|營繕大匠,癸丑，流李遊道、袁智弘、王璿、崔神基、李元素于嶺南。|戊寅，...營繕大匠王璿為夏官尚書...,Person
P000468,崔神基,神基,,司賓卿|同鳳閣鸞臺平章事,癸丑，流李遊道、袁智弘、王璿、崔神基、李元素于嶺南。|戊寅，...司賓卿崔神基：同鳳閣鸞臺平章事。|神慶，神基之弟也。,Person
P000469,王孝傑,新豐王孝傑,将领,右鷹揚衛將軍|同鳳閣鸞臺三品|夏官尚書|朔方行軍總管|朔方道行軍總管|武威軍總管|武威道大總管|武威道總管|武威道行軍總管|清邊道總管|瀚海道行軍總管|肅邊道行軍大總管,孝傑墜崖死|十月丙戌，武威道行軍總管王孝傑敗吐蕃，克四鎮。|武威道總管王孝傑破吐蕃...|敕以孝傑為武威軍總管，與左武衛大將軍阿史那忠節將兵擊吐蕃|初，新豐王孝傑從劉審禮擊吐蕃...,Person
P000470,婁師德,夏官侍郎婁師德,官员|宰相|将领,副大總管|原州司馬|原州員外司馬|原州都督府司馬|右肅政御史大夫|同平章事|同鳳閣鸞臺平章事|夏官侍郎|天兵軍副大總管|左肅政大夫|檢校河西營田事|河源、積石、懷遠等軍營田大使|河源等軍檢校營田大使|清邊道副大總管|清邊道行軍副大總管|納言|肅邊道行軍副總管|陇右诸军大使|隴右諸軍大使|鳳閣侍郎|鳳閣侍郎同平章事,庚戌，婁師德守納言|以婁師德為河源等軍檢校營田大使|一月庚子，夏官侍郎婁師德同鳳閣鸞臺平章事。|婁師德為天兵軍副大總管，仍充隴右諸軍大使|三月甲戌，...婁師德為納言。,Person
P000471,裴匪躬,前尚方監裴匪躬,官员,尚方監,前尚方監裴匪躬...腰斬於市|甲寅，殺尚方監裴匪躬、內常侍范雲仙。|尚方監裴匪躬坐潛謁皇嗣，腰斬於都市。|時尚方監裴匪躬檢校京苑...,Person
P000472,范雲仙,內常侍范雲仙,宦官,內常侍,內常侍范雲仙坐私謁皇嗣|甲寅，殺尚方監裴匪躬、內常侍范雲仙。,Person
P000473,阿史那元慶,,,左衞員外大將軍,三月己卯，殺左衞員外大將軍阿史那元慶、白潤府果毅薛大信。,Person
P000474,薛大信,,,白潤府果毅,三月己卯，殺左衞員外大將軍阿史那元慶、白潤府果毅薛大信。,Person
P000475,蘇幹,,,冬官尚書,五月乙未，殺冬官尚書蘇幹、相州刺史來同敏。,Person
P000476,來同敏,,,相州刺史,五月乙未，殺冬官尚書蘇幹、相州刺史來同敏。,Person
P000477,陸元方,秋官侍郎吳人陸元方,官员,刺史|司禮卿|同平章事|同鳳閣鸞臺平章事|秋官侍郎|綏州刺史|試天官侍郎|鸞台侍郎|鸞臺侍郎,丁未，試天官侍郎陸元方為鸞臺侍郎、同鳳閣鸞臺平章事。|豆盧欽望、韋巨源、杜景儉、蘇味道、陸元方並左授趙、鄜、集、綏等州刺史|陸元方罷司禮卿|秋官侍郎吳人陸元方為鸞台侍郎、同平章事|周允元與司刑少卿皇甫文備奏內史豆盧欽望、同平章事韋巨源、杜景儉、蘇味道、陸元方附會李昭德，不能匡正，...元方貶綏州刺史,Person
P000478,豆盧欽望,司賓卿萬年豆盧欽望|特進豆盧欽望|芮國公|芮國公豆盧欽望|豆卢钦望,官员|特進,內史|刺史|右仆射|司賓卿|同鳳閣鸞台三品|同鳳閣鸞臺三品|太子宮尹|太子賓客|安國相王府長史|尚書右僕射|尚書左僕射|平章軍國重事|文昌右相|特進|赵州刺史|開府儀同三司,司賓卿豆盧欽望為內史|豆盧欽望為文昌右相，仍並同鳳閣鸞臺三品|豆盧欽望、韋巨源、杜景儉、蘇味道、陸元方並左授趙、鄜、集、綏等州刺史|以司賓卿萬年豆盧欽望為內史|癸亥，豆盧欽望平章軍國重事,Person
P000479,烈祖,昭安皇帝|渾元昭安皇帝,,,庚子，追尊烈祖昭安皇帝曰渾元昭安皇帝，顯祖文穆皇帝曰立極文穆皇帝，太祖孝明高皇帝曰無上孝明高皇帝。,Person
P000480,立極文穆皇帝,文穆皇帝|顯祖,,,庚子，追尊烈祖昭安皇帝曰渾元昭安皇帝，顯祖文穆皇帝曰立極文穆皇帝，太祖孝明高皇帝曰無上孝明高皇帝。,Person
P000481,默啜,斩啜|突厥默啜|立功報國可汗|遷善可汗|頡跌利施大單于,可汗|突厥|突厥可汗|突厥首领,突厥可汗,丁巳，突厥進寇原、會等州，掠隴右牧馬萬餘而去。|十二月己卯，突厥默啜寇靈州鳴沙縣，靈武軍大總管沙吒忠義逆擊之，官軍敗績，死者三萬。|改突厥默啜為斬啜|突厥默啜謂閻知微等曰|突厥默啜寇靈州,Person
P000482,李多祚,,將領|禁军将领|靺鞨酋長,右武威大將軍|右羽林卫大将军|右羽林衛大將軍|右鷹揚大將軍|右鷹揚衛大將軍|右鷹揚衞大將軍|天兵西道後軍總管|左威衞大將軍|左羽林大將軍|左羽林衞大將軍|後軍總管|檢校幽州都督|羽林将军|羽林衞大將軍|辽阳郡王,羽林衞大將軍李多祚檢校幽州都督|太子與左羽林大將軍李多祚、將軍李思沖、李承況、獨孤禕之、沙吒忠義等...|乙丑，左鷹揚衞將軍曹仁師、右金吾衞大將軍張玄遇、左威衞大將軍李多祚、司農少卿麻仁節等擊之。|左羽林衞大將軍李多祚|右武威大將軍李多祚,Person
P000483,蘇味道,蘇摸稜,官员|臣,凤阁侍郎同平章事|刺史|司馬|同平章事|同鳳閣鸞臺三品|同鳳閣鸞臺平章事|坊州刺史|天官侍郎|按察幽、平等州兵馬|朔方道行軍司馬|試天官侍郎|集州刺史|鳳閣侍郎|鳳閣舍人|鸞臺侍郎,戊子，貶...蘇味道集州刺史|味道為司馬|豆盧欽望、韋巨源、杜景儉、蘇味道、陸元方並左授趙、鄜、集、綏等州刺史|時蘇味道亦坐事與錫俱下司刑獄|鳳閣侍郎、同鳳閣鸞臺三品蘇味道謁歸葬其父……左遷坊州刺史。,Person
P000484,武什方,嵩嶽山人,,同鳳閣鸞臺平章事|正諫大夫,武什方自言能合長年藥，太后遣乘驛於嶺南採藥|什方還，至偃師，聞事露，自絞死|嵩嶽山人武什方為正諫大夫、同鳳閣鸞臺平章事|什方罷,Person
P000485,楊再思,杨再思,官员,中书令|侍中|內史|内史|右仆射|同中书门下三品|同中書門下三品|同鳳閣鸞臺三品|同鳳閣鸞臺平章事|守內史|尚書右僕射|左御史台大夫|左肅政御史中丞|左肅政臺御史大夫|御史大夫|户部尚书|检校中书令|檢校中書令|西京留守|鸞臺侍郎,楊再思為戶部尚書、同中書門下三品、西京留守|楊再思爲右僕射|庚辰，侍中兼左御史臺大夫楊再思為中書令...|壬寅，韋巨源為尚書左僕射，楊再思為右僕射：同中書門下三品。|八月庚子，...楊再思罷。,Person
P000486,杜景儉,杜景佺,官员,刺史|司刑卿|同平章事|同鳳閣鸞臺平章事|檢校鳳閣侍郎|洛州司馬|溱州刺史|鳳閣侍郎,豆盧欽望、韋巨源、杜景儉、蘇味道、陸元方並左授趙、鄜、集、綏等州刺史|杜景儉獨曰|前幽州都督狄仁傑為鸞臺侍郎，司刑卿杜景儉為鳳閣侍郎，並同鳳閣鸞臺平章事。|洛州司馬杜景儉為鳳閣侍郎，並同平章事|杜景佺罷,Person
