timeId:ID,text,normalized,evidence,confidence:float,:LABEL
T000942,明年,唐玄宗开元二十六年,二十五年，皇太子瑛廢死，明年，立為皇太子。,0.9,TimeAnchor
T000943,天寶三載,唐玄宗天宝三年,天寶三載，又更名亨。,0.95,TimeAnchor
T000944,十五載,唐玄宗天宝十五载,十五載，玄宗避賊，行至馬嵬，父老遮道請留太子討賊，玄宗許之，遣壽王瑁及內侍高力士諭太子，太子乃還。,0.95,TimeAnchor
T000945,六月丁酉,天宝十五载六月丁酉日,六月丁酉，至渭北便橋，橋絕，募水濱居民得三千餘人，涉而濟。,0.95,TimeAnchor
T000946,七月辛酉,天宝十五载七月辛酉日,七月辛酉，至于靈武。,0.95,TimeAnchor
T000947,甲子,至德元年七月甲子日,甲子，即皇帝位于靈武，尊皇帝曰上皇天帝，大赦，改元至德。,0.95,TimeAnchor
T000948,寶應元年建巳月丙寅,唐代宗宝应元年四月丙寅日,丙寅，閑廄使李輔國、飛龍廄副使程元振遷皇后于別殿，殺越王係、兗王僩。是夜，皇帝崩于長生殿，年五十二。,0.95,TimeAnchor
T000949,至德二载九月,757年9月,至德二载九月，以廣平郡王為天下兵馬元帥，率朔方、安西、回紇、南蠻、大食等兵二十萬以進討,0.95,TimeAnchor
T000950,乾元元年三月,758年3月,乾元元年三月，徙封成王。,0.95,TimeAnchor
T000951,乾元元年四月,758年4月,四月，立為皇太子。,0.95,TimeAnchor
T000952,元年建巳月,762年4月,元年建巳月，肅宗寢疾，及詔皇太子監國。,0.9,TimeAnchor
T000953,四月丁卯,762年5月3日（丁卯日）,四月丁卯，皇后與係將召太子入宮，飛龍副使程元振得其謀，以告輔國。輔國止太子無入，率兵入，殺係及兗王僩，幽皇后于別殿。是夕，肅宗崩，乃迎太子見羣臣於九仙門。,0.95,TimeAnchor
T000954,己巳,762年5月5日,己巳，即皇帝位于柩前。,0.95,TimeAnchor
T000955,廣德元年正月癸未,763年2月13日,廣德元年正月癸未，京兆尹劉晏為吏部尚書、同中書門下平章事。,0.95,TimeAnchor
T000956,廣德元年十月庚午,763年11月,十月庚午，吐蕃陷邠州。辛未，寇奉天、武功，京師戒嚴。,0.95,TimeAnchor
T000957,戊寅,763年11月15日,戊寅，吐蕃陷京師，立廣武郡王承宏為皇帝。,0.95,TimeAnchor
T000958,癸巳,763年11月30日,癸巳，吐蕃潰，郭子儀復京師。,0.95,TimeAnchor
T000959,永泰元年正月癸巳,765年2月,永泰元年正月癸巳，大赦，改元。,0.95,TimeAnchor
T000960,大曆十四年五月辛酉,779年6月,五月辛酉，不豫，詔皇太子監國。是夕，皇帝崩于紫宸內殿，年五十三。,0.95,TimeAnchor
T000961,天寶之亂,天宝年间,天寶之亂，大盜遽起，天子出奔。,0.9,TimeAnchor
T000965,肅宗元年建丑月,肃宗元年十二月,肅宗元年建丑月，封德宗奉節郡王。,0.9,TimeAnchor
T000966,寶應元年十月,宝应元年十月,寶應元年十月，屯于陝州，諸將進擊史朝義，敗之，朝義走河北，遂克東都。,0.9,TimeAnchor
T000967,大曆十四年五月辛酉,大历十四年五月辛酉,大曆十四年五月辛酉，代宗崩。,0.9,TimeAnchor
T000968,癸亥,大历十四年五月癸亥,癸亥，即皇帝位于太極殿。,0.9,TimeAnchor
T000969,貞元二十一年正月癸巳,贞元二十一年正月癸巳,二十一年正月癸巳，皇帝崩于會寧殿，年六十四。,0.9,TimeAnchor
T000970,大曆十四年六月,大曆十四年六月,始封宣城郡王，大曆十四年六月，進封宣王。,0.9,TimeAnchor
T000971,十二月乙卯,大曆十四年十二月乙卯,十二月乙卯，立為皇太子。,0.9,TimeAnchor
T000972,貞元二十年,貞元二十年,貞元二十年，太子病風且瘖。,0.9,TimeAnchor
T000973,二十一年正月,貞元二十一年正月,二十一年正月，不能朝。,0.9,TimeAnchor
T000974,癸巳,貞元二十一年正月癸巳,癸巳，德宗崩。,0.9,TimeAnchor
T000975,丙申,貞元二十一年正月丙申,丙申，即皇帝位于太極殿。,0.9,TimeAnchor
T000976,二月癸卯,貞元二十一年二月癸卯,二月癸卯，朝羣臣于紫宸門。,0.9,TimeAnchor
T000977,辛亥,貞元二十一年二月辛亥,辛亥，吏部侍郎韋執誼為尚書左丞、同中書門下平章事。,0.9,TimeAnchor
T000978,甲子,貞元二十一年二月甲子,甲子，大赦。,0.9,TimeAnchor
T000979,乙丑,貞元二十一年二月乙丑,乙丑，罷鹽鐵使月進。,0.9,TimeAnchor
T000980,三月庚午,貞元二十一年三月庚午,三月庚午，放後宮三百人。,0.9,TimeAnchor
T000981,癸酉,貞元二十一年三月癸酉,癸酉，放後宮及教坊女妓六百人。,0.9,TimeAnchor
T000982,癸巳,貞元二十一年三月癸巳,癸巳，立廣陵郡王純為皇太子。,0.9,TimeAnchor
T000983,四月壬寅,貞元二十一年四月壬寅,四月壬寅，封弟諤為欽王，諴珍王；進封子建康郡王經郯王……,0.9,TimeAnchor
T000984,戊申,貞元二十一年四月戊申,戊申，以冊皇太子，降死罪以下，賜文武官子為父後者勳兩轉。,0.9,TimeAnchor
T000985,七月辛卯,貞元二十一年七月辛卯,七月辛卯，橫海軍節度使程懷信卒，其子執恭自稱留後。,0.9,TimeAnchor
T000986,乙未,貞元二十一年七月乙未,乙未，皇太子權句當軍國政事。,0.9,TimeAnchor
T000987,永貞元年八月庚子,永貞元年八月庚子,永貞元年八月庚子，立皇太子為皇帝，自稱曰太上皇。,0.9,TimeAnchor
T000988,辛丑,永貞元年八月辛丑,辛丑，改元。,0.9,TimeAnchor
T000989,元和元年正月,元和元年正月,元和元年正月，皇帝率羣臣上尊號曰應乾聖壽太上皇。是月，崩于咸寧殿，年四十六,0.9,TimeAnchor
T000990,大中三年,大中三年,大中三年，增謚至德弘道大聖大安孝皇帝。,0.9,TimeAnchor
T000991,貞元四年六月己亥,贞元4年(788年)6月,貞元四年六月己亥，封廣陵郡王。,0.9,TimeAnchor
T000992,二十一年三月,贞元21年(805年)3月,二十一年三月，立為皇太子。,0.9,TimeAnchor
T000993,永貞元年八月,永贞1年(805年)8月,永貞元年八月，順宗詔立為皇帝。,0.9,TimeAnchor
T000995,元和十五年正月,元和15年(820年)1月,十五年正月，宦者陳弘志等反。庚子，皇帝崩，年四十三，謚曰聖神章武孝皇帝。,0.9,TimeAnchor
T000996,德宗,唐德宗在位时期,德宗猜忌刻薄,0.9,TimeAnchor
T000997,奉天之難,奉天之难事件期间,及奉天之難,0.9,TimeAnchor
T000998,憲宗,唐宪宗在位时期,憲宗剛明果斷,0.9,TimeAnchor
T000999,自吳元濟誅,吴元济被诛杀之后,自吳元濟誅,0.9,TimeAnchor
T001000,順宗在東宮二十年,唐顺宗为太子的二十年期间,順宗在東宮二十年,0.9,TimeAnchor
T001001,及其晚節,唐宪宗晚年时期,及其晚節，信用非人，不終其業，而身罹不測之禍,0.9,TimeAnchor
T001007,元和七年,元和七年（812年）,元和七年，惠昭太子薨，左神策軍中尉吐突承璀欲立澧王惲，而惲母賤不當立，乃立遂王為皇太子。,0.95,TimeAnchor
T001008,十五年正月庚子,元和十五年正月庚子（820年）,十五年正月庚子，憲宗崩，陳弘志殺吐突承璀及澧王。,0.95,TimeAnchor
T001009,閏月丙午,元和十五年閏月丙午（820年）,閏月丙午，皇太子即皇帝位于太極殿。,0.95,TimeAnchor
T001010,長慶元年正月己亥,長慶元年正月己亥（821年）,長慶元年正月己亥，朝獻于太清宮。,0.95,TimeAnchor
T001011,二年正月庚子,長慶二年正月庚子（822年）,二年正月庚子，魏博軍潰于南宮。,0.95,TimeAnchor
T001012,三年三月壬戌,長慶三年三月壬戌（823年）,三年三月壬戌，御史中丞牛僧孺為戶部侍郎、同中書門下平章事。,0.95,TimeAnchor
T001013,四年正月壬申,長慶四年正月壬申（824年）,壬申，皇帝崩于清思殿，年三十。,0.95,TimeAnchor
T001015,四年正月,长庆四年正月,四年正月，穆宗崩。,0.9,TimeAnchor
T001016,癸酉,长庆四年正月癸酉日,癸酉，門下侍郎、平章事李逢吉攝冢宰。,0.9,TimeAnchor
T001017,丙子,长庆四年正月丙子日,丙子，皇太子即皇帝位于太極殿。,0.9,TimeAnchor
T001018,二月辛巳,长庆四年二月辛巳日,二月辛巳，始聽政。,0.9,TimeAnchor
T001019,是夏,长庆四年夏,是夏，漢水溢。,0.9,TimeAnchor
T001020,寶曆元年正月己酉,宝历元年正月己酉日,寶曆元年正月己酉，朝獻于太清宮。,0.9,TimeAnchor
T001021,二年正月甲戌,宝历二年正月甲戌日,二年正月甲戌，發神策六軍穿池于禁中。,0.9,TimeAnchor
T001022,十二月,宝历二年十二月,十二月，中官劉克明反。,0.9,TimeAnchor
T001023,辛丑,宝历二年十二月辛丑日,辛丑，皇帝崩，年十八。,0.9,TimeAnchor
T001025,壬寅,宝历二年十二月壬寅日,壬寅，內樞密使王守澄楊承和、神策護軍中尉魏從簡梁守謙奉江王而立之，率神策六軍、飛龍兵誅克明，殺絳王。,0.9,TimeAnchor
T001026,乙巳,宝历二年十二月乙巳日,乙巳，江王即皇帝位于宣政殿。,0.9,TimeAnchor
T001027,戊申,宝历二年十二月戊申日,戊申，始聽政。,0.9,TimeAnchor
T001028,庚戌,宝历二年十二月庚戌日,庚戌，兵部侍郎、翰林學士韋處厚為中書侍郎、同中書門下平章事。,0.9,TimeAnchor
T001029,庚申,宝历二年十二月庚申日,庚申，出宮人三千，省教坊樂工、翰林伎術冗員千二百七十人，縱五坊鷹犬，停貢纂組雕鏤、金筐寶飾牀榻。,0.9,TimeAnchor
T001030,大和元年二月乙巳,大和元年二月乙巳日,大和元年二月乙巳，大赦，改元。,0.9,TimeAnchor
T001031,是夏,大和二年夏,是夏，河溢，壞棣州城；越州海溢。,0.9,TimeAnchor
T001032,開成五年正月戊寅,开成五年正月戊寅日,五年正月戊寅，不豫。,0.9,TimeAnchor
T001033,開成五年正月辛巳,开成五年正月辛巳日,辛巳，皇帝崩于太和殿，年三十三。,0.9,TimeAnchor
T001034,開成五年正月,開成五年正月,開成五年正月，文宗疾大漸，神策軍護軍中尉仇士良、魚弘志矯詔廢皇太子成美復為陳王，立潁王為皇太弟。,0.95,TimeAnchor
T001035,辛巳,開成五年正月辛巳,辛巳，即皇帝位于柩前。,0.95,TimeAnchor
T001036,辛卯,開成五年正月辛卯,辛卯，殺陳王成美及安王溶、賢妃楊氏。,0.95,TimeAnchor
T001037,甲午,開成五年正月甲午,甲午，始聽政。,0.95,TimeAnchor
T001038,會昌元年正月己卯,會昌元年正月己卯,會昌元年正月己卯，朝獻于太清宮。,0.95,TimeAnchor
T001039,會昌六年三月甲子,會昌六年三月甲子,甲子，皇帝崩于大明宮，年三十三。,0.95,TimeAnchor
T001040,是春,會昌三年春,是春，大雨雪。,0.9,TimeAnchor
T001041,閏月,會昌元年閏月,閏月，幽州盧龍軍將張絳殺行泰，自稱主軍務。,0.9,TimeAnchor
T001044,大中元年正月甲寅,大中元年正月甲寅,甲寅，有事于南郊。大赦，改元。,0.95,TimeAnchor
T001045,大中十三年八月癸巳,大中十三年八月癸巳,癸巳，皇帝崩于咸寧殿，年五十。,0.95,TimeAnchor
T001046,四月己酉,大中元年四月己酉,四月己酉，皇太后崩。,0.95,TimeAnchor
T001047,十月辛巳,大中三年十月辛巳,十月辛巳，京師地震。,0.95,TimeAnchor
T001048,咸通十三年,咸通十三年,咸通十三年，加謚元聖至明成武獻文睿智章仁神聰懿道大孝皇帝。,0.95,TimeAnchor
T001049,憲宗之弒,宪宗被弑事件,憲宗之弒，歷三世而賊猶在。,0.9,TimeAnchor
T001050,歷三世,历经穆宗、敬宗、文宗三朝,憲宗之弒，歷三世而賊猶在。,0.9,TimeAnchor
T001051,大和之初,大和初年,故大和之初，政事脩飭，號為清明。,0.9,TimeAnchor
T001052,甘露之事,甘露之变,甘露之事，禍及忠良，不勝冤憤，飲恨而已。,0.9,TimeAnchor
T001053,及即位,文宗即位,及即位，銳意於治，每延英對宰臣，率漏下十一刻。,0.9,TimeAnchor
T001054,懿宗,唐懿宗在位期间,新唐書-{卷}-九 本紀第九 懿宗 僖宗,0.9,TimeAnchor
T001055,僖宗,唐僖宗在位期间,新唐書-{卷}-九 本紀第九 懿宗 僖宗,0.9,TimeAnchor
T001056,大中十三年八月,大中13年8月,大中十三年八月，宣宗疾大漸，以夔王屬內樞密使王歸長馬公儒、宣徽南院使王居方等。,0.95,TimeAnchor
T001057,癸巳,大中13年8月癸巳,癸巳，即皇帝位于柩前。,0.95,TimeAnchor
T001058,是歲,大中13年,是歲，雲南蠻陷播州。,0.9,TimeAnchor
T001059,咸通元年正月,咸通1年1月,咸通元年正月，浙東人仇甫反，<ref>浙東人仇甫反　「仇甫」，本書卷五八藝文志及通鑑卷二四九均作「裘甫」。</ref>安南經略使王式為浙江東道觀察使以討之。,0.95,TimeAnchor
T001060,咸通十四年七月辛巳,咸通14年7月辛巳,七月辛巳，皇帝崩于咸寧殿，年四十一。,0.95,TimeAnchor
T001061,咸通十四年七月,咸通十四年七月,咸通十四年七月，懿宗疾大漸，左右神策護軍中尉劉行深、韓文約立普王為皇太子。,0.95,TimeAnchor
T001062,辛巳,咸通十四年七月辛巳,辛巳，即皇帝位于柩前。,0.92,TimeAnchor
T001063,八月癸巳,咸通十四年八月癸巳,八月癸巳，始聽政。,0.95,TimeAnchor
T001064,丁未,咸通十四年八月丁未,丁未，追尊母為皇太后。,0.93,TimeAnchor
T001065,乙卯,咸通十四年八月乙卯,乙卯，韋保衡為司徒。,0.94,TimeAnchor
T001066,九月,咸通十四年九月,九月，貶保衡為賀州刺史。,0.95,TimeAnchor
T001067,十月乙未,咸通十四年十月乙未,十月乙未，尚書左僕射蕭倣為中書侍郎、同中書門下平章事。,0.94,TimeAnchor
T001068,十二月,咸通十四年十二月,十二月，震電。,0.95,TimeAnchor
T001069,癸卯,咸通十四年十二月癸卯,癸卯，大赦，免水旱州縣租賦，罷貢鷹鶻。,0.93,TimeAnchor
T001070,乾符元年二月甲午,乾符元年二月甲午,乾符元年二月甲午，葬昭聖恭惠孝皇帝于簡陵。,0.95,TimeAnchor
T001071,穆宗以來,穆宗以来,唐自穆宗以來八世,0.9,TimeAnchor
T001072,乾符之際,乾符之际,乾符之際，歲大旱蝗,0.9,TimeAnchor
T001074,哀帝,哀帝时期,新唐書-{卷}-十 本紀第十 昭宗 哀帝,0.9,TimeAnchor
T001075,乾符三年,乾符三年,乾符三年，領幽州盧龍軍節度使。,0.9,TimeAnchor
T001077,文德元年三月乙巳,文德元年三月乙巳,乙巳，即皇帝位于柩前。,0.9,TimeAnchor
T001078,文德元年四月戊辰,文德元年四月戊辰,四月戊辰，孫儒陷揚州，自稱淮南節度使，楊行密奔于廬州。,0.9,TimeAnchor
T001079,龍紀元年正月癸巳,龍紀元年正月癸巳,龍紀元年正月癸巳，大赦，改元。,0.9,TimeAnchor
T001080,天祐元年八月丙午,天祐元年八月丙午,天祐元年八月丙午，即皇帝位于柩前。,0.9,TimeAnchor
T001081,九月庚午,天祐元年九月庚午,九月庚午，尊皇后為皇太后。,0.9,TimeAnchor
T001082,十月辛卯朔,天祐元年十月辛卯朔,十月辛卯朔，日有食之。,0.9,TimeAnchor
T001083,癸巳,天祐元年十月癸巳,癸巳，朱全忠來朝。,0.9,TimeAnchor
T001084,甲午,天祐元年十月甲午,甲午，全忠殺朱友恭、氏叔琮。,0.9,TimeAnchor
T001085,十一月,天祐元年十一月,十一月，全忠陷光州。,0.9,TimeAnchor
T001086,是歲,天祐元年,是歲，虔州刺史盧光稠卒，衙將李圖自稱知州事。,0.9,TimeAnchor
T001087,二年正月,天祐二年正月,二年正月，盧約陷溫州。,0.9,TimeAnchor
T001088,丁丑,天祐二年正月丁丑,丁丑，盜焚乾陵下宮。,0.9,TimeAnchor
T001089,戊戌,天祐二年二月戊戌,戊戌，朱全忠殺德王裕及棣王祤、虔王禊、遂王禕、景王祕、祁王祺、瓊王祥。,0.9,TimeAnchor
T001090,己酉,天祐二年二月己酉,己酉，葬聖穆景文孝皇帝于和陵。,0.9,TimeAnchor
T001091,三月甲子,天祐二年三月甲子,三月甲子，裴樞罷。,0.9,TimeAnchor
T001092,戊寅,天祐二年三月戊寅,戊寅，獨孤損罷。,0.9,TimeAnchor
T001093,甲申,天祐二年三月甲申,甲申，崔遠罷。,0.9,TimeAnchor
T001094,四月乙未,天祐二年四月乙未,四月乙未，以旱避正殿，減膳。,0.9,TimeAnchor
T001095,庚子,天祐二年四月庚子,庚子，有彗星出于西北；,0.9,TimeAnchor
T001096,甲辰,天祐二年四月甲辰,甲辰，出于北河。,0.9,TimeAnchor
T001097,辛亥,天祐二年四月辛亥,辛亥，降京畿死罪以下，給復山陵役者一年。,0.9,TimeAnchor
T001098,五月,天祐二年五月,五月，王建陷金州，戎昭軍節度使馮行襲奔于均州。,0.9,TimeAnchor
T001099,六月,天祐二年六月,六月，行襲克金州。,0.9,TimeAnchor
T001100,戊子,天祐二年六月戊子,戊子，朱全忠殺裴樞及靜海軍節度使獨孤損、左僕射崔遠、吏部尚書陸扆、工部尚書王溥、司空致仕裴贄、檢校司空兼太子太保致仕趙崇、兵部侍郎王贊。,0.9,TimeAnchor
T001101,七月,天祐二年七月,七月，卜郊。,0.9,TimeAnchor
T001102,九月甲子,天祐二年九月甲子,九月甲子，朱全忠陷襄州，忠義軍節度使趙匡凝奔于淮南。,0.9,TimeAnchor
T001103,丙寅,天祐二年九月丙寅,丙寅，封弟禔為潁王，祐蔡王。,0.9,TimeAnchor
T001104,乙酉,天祐二年九月乙酉,乙酉，改卜郊。,0.9,TimeAnchor
T001105,十月丙戌,天祐二年十月丙戌,十月丙戌，朱全忠為諸道兵馬元帥。,0.9,TimeAnchor
