eventId:ID,name,event_type,time,place,participants:string[],description,outcomes:string[],evidence:string[],confidence:float,:LABEL
E000352,越王贞举兵,军事叛乱,垂拱四年八月庚戌,豫州,貞,越王贞于豫州起兵讨乱,豫州叛乱开始,越王貞舉兵于豫州以討亂,0.9,Event
E000353,曲赦博州,司法赦免,垂拱四年八月辛亥,博州,,对博州地区实行曲赦,博州获局部赦免,曲赦博州,0.9,Event
E000354,部署平叛与削籍改姓,军事政令,垂拱四年九月丙辰,,麴崇裕|岑長倩|張光輔|貞|沖,任命麴崇裕等统军平叛；削贞、冲宗室属籍，改姓虺氏；贞兵败身死,贞死亡|二人被削籍改姓,左豹韜衞大將軍麴崇裕為中軍大總管...削越王貞及琅邪郡王沖屬籍，改其姓為虺氏。貞死之,0.9,Event
E000355,赦豫州与处决宗室,司法赦免与处决,垂拱四年九月丙寅,豫州,元嘉|靈夔|靄|譔|融|常樂公主,赦免豫州；处决韩王元嘉等六位宗室成员并改姓虺氏,豫州获赦|六宗室被杀改姓,赦豫州。殺韓王元嘉、魯王靈夔、范陽郡王靄、黃國公譔、東莞郡公融及常樂公主，皆改其姓為虺氏,0.9,Event
E000356,任命宰相,人事任命,垂拱四年九月丁卯,,騫味道|王本立,任命骞味道、王本立为同凤阁鸾台平章事（宰相）,二人入相,左肅政臺御史大夫騫味道、夏官侍郎王本立同鳳閣鸞臺平章事,0.9,Event
E000357,大风拔木,自然灾害,垂拱四年十月辛亥,,,发生大风，树木被拔起,风灾记录,大風拔木,0.9,Event
E000358,处死薛顗薛绍,政治处决,垂拱四年十一月辛酉,,薛顗|中宗,处决济州刺史薛顗及其弟驸马都尉薛绍,二人被杀,殺濟州刺史薛顗及其弟駙馬都尉紹,0.9,Event
E000359,处决宗室与流放幼者,政治清洗,垂拱四年十二月乙酉,,霍王元軌|緒|裴承光,处决霍王元轨等三人；大规模诛杀唐宗室，年幼者流放岭南,三人被杀|宗室遭清洗，幼者流岭南,殺霍王元軌、江都郡王緒及殿中監裴承光。大殺唐宗室，流其幼者于嶺南,0.9,Event
E000360,处死骞味道,政治处决,垂拱四年十二月己亥,,騫味道,处决宰相骞味道,骞味道被杀,殺騫味道,0.9,Event
E000361,拜洛受图,祭祀礼仪,垂拱四年十二月己酉,洛水,,于洛水举行拜受宝图仪式,受图礼成,拜洛受圖,0.9,Event
E000362,明堂改名与大赦,建筑改名与赦免,垂拱四年十二月辛亥,神都,,明堂改名万象神宫，并颁布大赦,建筑更名|大赦实施,改明堂為萬象神宮，大赦,0.9,Event
E000363,万象神宫祭祀与大赦,RITUAL_AMNESTY,永昌元年正月乙卯,萬象神宮,,享于萬象神宮，大赦，改元，賜酺七日,改元|賜酺七日,永昌元年正月乙卯，享于萬象神宮，大赦，改元，賜酺七日。,0.9,Event
E000364,颁布训官九条,POLITICAL_DECREE,永昌元年正月戊午,萬象神宮,,布政于萬象神宮，頒九條以訓百官,,戊午，布政于萬象神宮，頒九條以訓百官。,0.9,Event
E000365,朗州雌鸡化雄,OMEN,永昌元年正月己未,朗州,,朗州雌雞化為雄,,己未，朗州雌雞化為雄。,0.9,Event
E000366,追尊父祖,POSTHUMOUS_HONOR,永昌元年二月丁酉,,太師,尊考太師魏忠孝王曰周忠孝太皇，置崇先府官,置崇先府官,二月丁酉，尊考太師魏忠孝王曰周忠孝太皇。置崇先府官。,0.9,Event
E000367,追谥母妃及宗亲,POSTHUMOUS_HONOR,永昌元年二月戊戌,,楊氏|太原郡王|金城郡王|北平郡王|魯國公|中宗|中宗|中宗|楊氏,追謚妣楊氏曰周忠孝太后；追尊多位宗亲及其妃,,戊戌，追謚妣楊氏曰周忠孝太后；太原郡王曰周安成王，妃趙氏為王妃；金城郡王曰魏義康王，妃宋氏為王妃；北平郡王曰趙肅恭王，妃劉氏為王妃；五代祖魯國公曰太原靖王，夫人裴氏為王妃。,0.9,Event
E000368,寅识迦河之战,BATTLE,永昌元年五月丙辰,寅識迦河,韋待價|吐蕃,韋待價及吐蕃戰于寅識迦河,敗績,五月丙辰，韋待價及吐蕃戰于寅識迦河，敗績。,0.9,Event
E000369,宗室诛杀与流放,EXECUTION_EXILE,永昌元年四月甲辰,,瑋|鄱陽郡公|謐|汶山郡公|俊|廣都郡公,殺多位宗室成员，徙其家于巂州,徙家于巂州,四月甲辰，殺汝南郡王瑋、鄱陽郡公諲、廣漢郡公謐、汶山郡公蓁、零陵郡王俊、廣都郡公璹，徙其家于巂州。,0.9,Event
E000370,薛怀义北伐突厥,MILITARY_CAMPAIGN,永昌元年五月己巳,,怀义,任命薛怀义为行军大总管击突厥,,己巳，白馬寺僧薛懷義為新平道行軍大總管，以擊突厥。,0.9,Event
E000371,纪王慎流放改姓,EXILE,永昌元年七月丁巳,巴州,慎,流紀王慎于巴州，改其姓為虺氏,改姓虺氏,七月丁巳，流紀王慎于巴州，改其姓為虺氏。,0.9,Event
E000372,张光辅等诛杀,EXECUTION,永昌元年八月甲申,,張光輔|弓嗣業|弓嗣明|弓嗣古|徐敬真,殺張光輔及弓氏兄弟、徐敬真,,甲申，殺張光輔、洛州司馬弓嗣業、洛陽令弓嗣明、陝州參軍弓嗣古、流人徐敬真。,0.9,Event
E000373,松州雌鸡化雄,OMEN,永昌元年八月乙未,松州,,松州雌雞化為雄,,乙未，松州雌雞化為雄。,0.9,Event
E000374,范履冰邢文伟拜相,APPOINTMENT,永昌元年十月丁卯,,范履冰|邢文偉,春官尚書范履冰、鳳閣侍郎邢文偉同鳳閣鸞臺平章事,,丁卯，春官尚書范履冰、鳳閣侍郎邢文偉同鳳閣鸞臺平章事。,0.9,Event
E000375,大赦与改元载初,赦免与改元,天授元年正月庚辰日,,,大赦天下，改年号为载初，并调整历法：以十一月为正月，十二月为腊月，来年正月称一月。,年号改为载初|历法制度变更,天授元年正月庚辰，大赦，改元曰載初，以十一月為正月，十二月為臘月，來歲正月為一月。,0.9,Event
E000376,分封二王三恪,分封,天授元年正月庚辰日,,,封周、汉后代为二王后，封舜、禹、汤后代为三恪，周、隋视为同列国并封其嗣。,确立前朝后裔封爵制度,以周、漢之後為二王後，封舜、禹、湯之裔為三恪，周、隋同列國，封其嗣。,0.9,Event
E000377,剥夺唐宗室属籍,政治清洗,天授元年正月乙未日,,, remove 唐朝宗室成员的皇族属籍。,唐宗室成员被除籍,乙未，除唐宗室屬籍。,0.9,Event
E000378,处决刘齐贤,处决,天授元年臘月丙寅日,,劉齊賢,处死刘齐贤。,刘齐贤被杀,臘月丙寅，殺劉齊賢。,0.9,Event
E000379,罢免王本立,人事任免,天授元年一月戊子日,,王本立,罢免王本立职务。,王本立被罢官,一月戊子，王本立罷。,0.9,Event
E000380,任命邢文伟等,人事任免,天授元年一月戊子日,,邢文偉|岑長倩|中宗|武攸暨,任命邢文伟为内史，岑长倩、武承嗣同凤阁鸾台三品，武攸宁为纳言。,新官员就任,邢文偉為內史，岑長倩、武承嗣同鳳閣鸞臺三品，鳳閣侍郎武攸寧為納言。,0.9,Event
E000381,流放韦方质,流放,天授元年一月甲午日,儋州,韋方質,将韦方质流放至儋州。,韦方质被流放,甲午，流韋方質于儋州。,0.9,Event
E000382,处决王本立,处决,天授元年二月丁卯日,,王本立,处死地官尚书王本立。,王本立被杀,二月丁卯，殺地官尚書王本立。,0.9,Event
E000383,因旱减膳,灾害应对,天授元年三月乙酉日,,,因旱灾减少膳食。,皇帝减膳示警,三月乙酉，以旱減膳。,0.9,Event
E000384,苏良嗣去世,死亡,天授元年三月丁亥日,,蘇良嗣,苏良嗣逝世。,苏良嗣薨,丁亥，蘇良嗣薨。,0.9,Event
E000385,处决范履冰,处决,天授元年五月戊子日,,范履冰,处死范履冰。,范履冰被杀,五月戊子，殺范履冰。,0.9,Event
E000386,处决孝逸,处决,天授元年五月己亥日,,梁郡公,处死梁郡公孝逸。,孝逸被杀,己亥，殺梁郡公孝逸。,0.9,Event
E000387,处决柳明肃,处决,天授元年六月戊申日,,柳明肅,处死汴州刺史柳明肃。,柳明肃被杀,六月戊申，殺汴州刺史柳明肅。,0.9,Event
E000388,流放元名,流放,天授元年七月辛巳日,和州,舒王元名,将舒王元名流放至和州。,元名被流放,七月辛巳，流舒王元名于和州。,0.9,Event
E000389,颁布大云经,颁布,天授元年七月辛巳日,,,向全国颁布《大云经》。,《大云经》颁行天下,頒大雲經于天下。,0.9,Event
E000390,处决亶,处决,天授元年七月壬午日,,亶,处死豫章郡王亶。,亶被杀,壬午，殺豫章郡王亶。,0.9,Event
E000391,处决上金、素节,处决,天授元年七月丁亥日,,澤王|中宗,处死泽王上金、许王素节。,上金、素节被杀,丁亥，殺澤王上金、許王素節。,0.9,Event
E000392,赦免永昌县,赦免,天授元年七月甲午日,永昌縣,,赦免永昌县。,永昌县获赦,甲午，赦永昌縣。,0.9,Event
E000393,处决苏践言,处决,天授元年七月癸卯日,,太常丞蘇踐言,处死太常丞苏践言。,苏践言被杀,癸卯，殺太常丞蘇踐言。,0.9,Event
E000394,处决璟、白令言,处决,天授元年八月辛亥日,,璟|曾江縣令白令言,处死许王素节之子璟、曾江县令白令言。,璟、白令言被杀,八月辛亥，殺許王素節之子璟、曾江縣令白令言。,0.9,Event
E000395,处决裴居道,处决,天授元年八月甲寅日,,裴居道,处死裴居道。,裴居道被杀,甲寅，殺裴居道。,0.9,Event
E000396,处决阿史那惠、乔知之,处决,天授元年八月壬戌日,,阿史那惠|喬知之,处死将军阿史那惠、右司郎中乔知之。,阿史那惠、乔知之被杀,壬戌，殺將軍阿史那惠、右司郎中喬知之。,0.9,Event
E000397,处决张行廉、杜儒童,处决,天授元年八月癸亥日,,尚書右丞張行廉|太州刺史杜儒童,处死尚书右丞张行廉、太州刺史杜儒童。,张行廉、杜儒童被杀,癸亥，殺尚書右丞張行廉、太州刺史杜儒童。,0.9,Event
E000398,处决张楚金,处决,天授元年八月甲子日,,流人張楚金,处死流人张楚金。,张楚金被杀,甲子，殺流人張楚金。,0.9,Event
E000399,处决元万顷、苗神客,处决,天授元年八月戊辰日,,元萬頃|苗神客,处死流人元万顷、苗神客。,元万顷、苗神客被杀,戊辰，殺流人元萬頃、苗神客。,0.9,Event
E000400,处决宗室多人,处决,天授元年八月辛未日,,潁|昭|李直|李敞|李然|李勳|李策|李越|李黯|李玄|李英|李志業|李知言|李玄貞,处死南安郡王颍、鄅国公昭及诸宗室李直等十二人。,多名李唐宗室被杀,辛未，殺南安郡王潁、鄅國公昭及諸宗室李直、李敞、李然、李勳、李策、李越、李黯、李玄、李英、李志業、李知言、李玄貞。,0.9,Event
E000401,处决晃、裴望、裴璉,处决,天授元年九月乙亥日,,鉅鹿郡公晃|麟臺郎裴望|司膳丞裴璉,处死钜鹿郡公晃、麟台郎裴望及其弟司膳丞裴璉。,晃、裴望、裴璉被杀,九月乙亥，殺鉅鹿郡公晃、麟臺郎裴望及其弟司膳丞璉。,0.9,Event
E000402,改国号为周,改国号,天授元年九月壬午日,,,改国号为周，大赦天下，改元，赐酺七日。,国号由唐改为周|大赦|改元|赐酺,壬午，改國號周。大赦，改元，賜酺七日。,0.9,Event
E000403,加尊号与皇嗣变更,尊号与继承,天授元年九月乙酉日,,,加尊号“圣神皇帝”，降皇帝为皇嗣并赐姓武氏，皇太子为皇孙。,武则天获尊号|皇嗣制度变更,乙酉，加尊號曰聖神皇帝，降皇帝為皇嗣，賜姓武氏，皇太子為皇孫。,0.9,Event
E000404,立武氏七庙,立庙,天授元年九月丙戌日,神都,,在神都建立武氏七庙。,武氏宗庙建立,丙戌，立武氏七廟于神都。,0.9,Event
E000405,追尊武氏祖先,追尊,天授元年九月丙戌日,,,追尊周文王等七世祖先为皇帝、皇后。,武氏祖先获追尊帝后号,追尊周文王曰始祖文皇帝，妣姒氏曰文定皇后；四十代祖平王少子武曰睿祖康皇帝，妣姜氏曰康惠皇后；太原靖王曰嚴祖成皇帝，妣曰成莊皇后；趙肅恭王曰肅祖章敬皇帝，妣曰章敬皇后；魏義康王曰烈祖昭安皇帝，妣曰昭安皇后；周安成王曰顯祖文穆皇帝，妣曰文穆皇后；忠孝太皇曰太祖孝明高皇帝，妣曰孝明高皇后。,0.9,Event
E000406,追封武氏宗亲,追封,天授元年九月丙戌日,,,追封武氏伯父、兄弟之子为王，堂兄为郡王，诸姑姊为长公主，堂姊妹为郡主。,武氏宗亲获封爵,追封伯父及兄弟之子為王，堂兄為郡王，諸姑姊為長公主，堂姊妹為郡主。,0.9,Event
E000407,任命史务滋等,人事任免,天授元年九月丙戌日,,史務滋|宗秦客|傅游藝,任命史务滋守纳言，宗秦客检校内史，傅游艺为鸾台侍郎、同凤阁鸾台平章事。,新官员就任,司賓卿史務滋守納言，鳳閣侍郎宗秦客檢校內史，給事中傅游藝為鸞臺侍郎、同鳳閣鸞臺平章事。,0.9,Event
E000408,复免武兴县赋役,赋役,天授元年十月丁巳日,幷州武興縣,,免除幷州武兴县百姓赋役，子孙相承如汉丰、沛。,武兴县获永久复免,十月丁巳，給復幷州武興縣百姓，子孫相承如漢豐、沛。,0.9,Event
E000409,贬谪宗秦客,贬谪,天授元年十月甲子日,遵化,宗秦客,贬宗秦客为遵化尉。,宗秦客被贬,甲子，貶宗秦客為遵化尉。,0.9,Event
E000410,处决韦方质,处决,天授元年十月丁卯日,,韋方質,处死流人韦方质。,韦方质被杀,丁卯，殺流人韋方質。,0.9,Event
E000411,处决素节诸子,处决,天授元年十月己巳日,,嗣謙|恆王|琬|瓚|瑒|瑗|許王素節之子琛|唐臣,处死许王素节之子瑛、琪、琬、瓚、瑒、瑗、琛、唐臣。,素节八子被杀,己巳，殺許王素節之子瑛、琪、琬、瓚、瑒、瑗、琛、唐臣。,0.9,Event
E000412,贬谪邢文伟,贬谪,天授元年十月辛未日,珍州,邢文偉,贬邢文伟为珍州刺史。,邢文伟被贬,辛未，貶邢文偉為珍州刺史。,0.9,Event
E000413,置大云寺,建寺,天授元年十月辛未日,,,设立大云寺。,大云寺建立,置大雲寺。,0.9,Event
E000414,封周公、孔子,封神,天授元年十月辛未日,,,封周公为褒德王，孔子为隆道公。,周公、孔子获封爵,封周公為褒德王，孔子為隆道公。,0.9,Event
E000415,改唐太庙为享德庙,改庙,天授元年十月辛未日,,,将唐太庙改为享德庙，以武氏七庙为太庙。,宗庙制度变更,改唐太廟為享德廟，以武氏七廟為太廟。,0.9,Event
E000416,改置社稷,礼仪变更,天授二年正月甲戌,,,改置社稷，旗帜颜色改为赤色,社稷制度调整，旗帜尚赤,二年正月甲戌，改置社稷，旗幟尚赤。,0.9,Event
E000417,处决刘行实等人,处决,天授二年正月戊寅,,劉行實|行瑜|行感|虔通,处决雅州刺史刘行实及其弟渠州刺史行瑜、尚衣奉御行感、兄子左鹰扬卫将军虔通,刘行实、行瑜、行感、虔通被杀,戊寅，殺雅州刺史劉行實及其弟渠州刺史行瑜、尚衣奉御行感、兄子左鷹揚衞將軍虔通。,0.9,Event
E000418,任命武承嗣为文昌左相,任命,天授二年正月戊子,,中宗,武承嗣被任命为文昌左相,武承嗣担任文昌左相,戊子，武承嗣為文昌左相。,0.9,Event
E000419,赐酺,庆典,天授二年正月庚寅,,,朝廷赐酺（聚饮）,举行酺宴,庚寅，賜酺。,0.9,Event
E000420,处决丘神勣、衞蒲山,处决,天授二年正月乙未,,丘神勣|衞蒲山,处决丘神勣及左豹韬卫将军衞蒲山,丘神勣、衞蒲山被杀,乙未，殺丘神勣、左豹韜衞將軍衞蒲山。,0.9,Event
E000421,处决史務滋,处决,天授二年正月庚子,,史務滋,处决史務滋,史務滋被杀,庚子，殺史務滋。,0.9,Event
E000422,始用周臘,礼仪变更,天授二年臘月己未,,,开始采用周代腊祭制度,腊祭制度变更,臘月己未，始用周臘。,0.9,Event
E000423,日食,天象,天授二年四月壬寅朔,,,发生日食,天象异常,四月壬寅朔，日有蝕之。,0.9,Event
E000424,大赦,赦免,天授二年四月丙午,,,颁布大赦,赦免罪犯,丙午，大赦。,0.9,Event
E000425,大风折木,自然灾害,天授二年五月丁亥,,,大风吹折树木,树木损毁,五月丁亥，大風折木。,0.9,Event
E000426,任命岑長倩为行军大总管,军事任命,天授二年五月丁亥,,岑長倩,任命岑長倩为武威道行军大总管，率军攻击吐蕃,岑長倩出任武威道行军大总管,岑長倩為武威道行軍大總管，以擊吐蕃。,0.9,Event
E000427,任命格辅元等为宰相,任命,天授二年六月庚戌,,格輔元|樂思晦|任知古,任命格辅元为地官尚书，乐思晦为鸾台侍郎，任知古为凤阁侍郎，并同凤阁鸾台平章事,格辅元、乐思晦、任知古担任宰相职务,六月庚戌，左肅政臺御史大夫格輔元為地官尚書，鸞臺侍郎樂思晦，鳳閣侍郎任知古：同鳳閣鸞臺平章事。,0.9,Event
